source_url	source_url_normalized	ref	fact	bias
http://www.newyorker.com/	newyorker.com	http://mediabiasfactcheck.com/new-yorker/	high	left
http://www.breitbart.com/	breitbart.com	http://mediabiasfactcheck.com/breitbart/	mixed	right
https://www.verywell.com	verywell.com	https://mediabiasfactcheck.com/verywell/	high	center
https://patriotpost.us/	patriotpost.us	http://mediabiasfactcheck.com/the-patriot-post/	mixed	right
http://imowired.com/	imowired.com	https://mediabiasfactcheck.com/imowired/	low	right
https://www.lewrockwell.com/	lewrockwell.com	http://mediabiasfactcheck.com/lew-rockwell/	low	right
http://www.democraticunderground.com/	democraticunderground.com	http://mediabiasfactcheck.com/democratic-underground/	mixed	left
http://www.conservativedailynews.com/	conservativedailynews.com	http://mediabiasfactcheck.com/conservative-daily-news/	mixed	right
http://poststar.com	poststar.com	https://mediabiasfactcheck.com/the-post-star/	high	center
https://acculturated.com	acculturated.com	https://mediabiasfactcheck.com/acculturated/	high	right
https://remnantnewspaper.com	remnantnewspaper.com	https://mediabiasfactcheck.com/the-remnant-magazine/	low	right
http://en-volve.com/	en-volve.com	http://mediabiasfactcheck.com/en-volve/	low	right
https://stubhillnews.com/	stubhillnews.com	http://mediabiasfactcheck.com/stubhill-news/	low	center
http://www.darientimes.com/	darientimes.com	https://mediabiasfactcheck.com/darien-times/	high	left
https://www.nextbigfuture.com	nextbigfuture.com	https://mediabiasfactcheck.com/next-big-future/	high	center
https://thewire.in/	thewire.in	https://mediabiasfactcheck.com/the-wire-india/	high	left
https://clarionproject.org/	clarionproject.org	http://mediabiasfactcheck.com/clarion-project/	low	right
http://dailyheadlines.net/	dailyheadlines.net	http://mediabiasfactcheck.com/daily-headlines/	low	right
http://realnewsrightnow.com/	realnewsrightnow.com	http://mediabiasfactcheck.com/real-news-right-now/	low	center
https://infogalactic.com	infogalactic.com	https://mediabiasfactcheck.com/infogalactic/	low	right
http://www.usatoday.com/	usatoday.com	http://mediabiasfactcheck.com/usa-today-2/	high	center
http://freedomsfinalstand.com/	freedomsfinalstand.com	http://mediabiasfactcheck.com/freedoms-final-stand/	low	right
https://insideclimatenews.org/	insideclimatenews.org	https://mediabiasfactcheck.com/insideclimate-news/	high	left
http://bismarcktribune.com	bismarcktribune.com	https://mediabiasfactcheck.com/bismarck-tribune/	high	center
https://www.churchmilitant.com/	churchmilitant.com	https://mediabiasfactcheck.com/church-militant/	mixed	right
http://www.aljazeera.com/	aljazeera.com	http://mediabiasfactcheck.com/al-jazeera/	high	left
http://www.express.co.uk/	express.co.uk	http://mediabiasfactcheck.com/daily-express/	high	right
http://www.trueactivist.com/	trueactivist.com	http://mediabiasfactcheck.com/true-activist/	low	left
https://www.courthousenews.com	courthousenews.com	https://mediabiasfactcheck.com/courthouse-news-service/	high	center
http://www.opposingviews.com/	opposingviews.com	http://mediabiasfactcheck.com/opposing-views/	high	left
http://www.ebar.com/	ebar.com	http://mediabiasfactcheck.com/bay-area-reporter/	high	left
http://freedumjunkshun.com/	freedumjunkshun.com	https://mediabiasfactcheck.com/freedum-junkshun/	low	center
https://scripps.ucsd.edu/news	scripps.ucsd.edu-news	https://mediabiasfactcheck.com/scripps-institution-oceanography/	high	center
https://www.jns.org	jns.org	https://mediabiasfactcheck.com/jewish-news-syndicate-jns/	high	right
http://www.omaha.com/	omaha.com	http://mediabiasfactcheck.com/omaha-world-herald/	high	right
https://thelapine.ca/	thelapine.ca	http://mediabiasfactcheck.com/the-lapine/	low	center
http://www.malaysia-today.net/	malaysia-today.net	https://mediabiasfactcheck.com/malaysia-today/	mixed	center
http://fmobserver.com/	fmobserver.com	http://mediabiasfactcheck.com/fm-observer/	low	center
http://gomerblog.com/	gomerblog.com	https://mediabiasfactcheck.com/gomer-blog/	low	center
https://gawken.com/	gawken.com	http://mediabiasfactcheck.com/gawken/	low	center
http://www.syriana-analysis.com	syriana-analysis.com	https://mediabiasfactcheck.com/syriana-analysis/	mixed	left
http://france24-tv.com/	france24-tv.com	https://mediabiasfactcheck.com/france24-tv-com/	low	right
http://www.chicksontheright.com/	chicksontheright.com	http://mediabiasfactcheck.com/chicks-on-the-right/	mixed	right
http://www.postbulletin.com/	postbulletin.com	http://mediabiasfactcheck.com/post-bulletin/	high	right
http://washingtonpress.com	washingtonpress.com	https://mediabiasfactcheck.com/washington-press/	mixed	left
http://metro.co.uk/	metro.co.uk	http://mediabiasfactcheck.com/metro-uk/	high	left
http://reductress.com/	reductress.com	http://mediabiasfactcheck.com/reductress/	low	center
http://sputniknews.com/	sputniknews.com	http://mediabiasfactcheck.com/sputnik-news/	mixed	right
http://www.politifact.com/	politifact.com	http://mediabiasfactcheck.com/politifact/	high	center
http://www.rstreet.org/	rstreet.org	https://mediabiasfactcheck.com/r-street-institute/	high	right
http://www.theburningspear.com/	theburningspear.com	https://mediabiasfactcheck.com/the-burning-spear/	high	left
http://theresurgent.com/	theresurgent.com	https://mediabiasfactcheck.com/the-resurgent/	mixed	right
https://renewedright.com	renewedright.com	https://mediabiasfactcheck.com/renewedright-com/	mixed	right
http://www.washingtontimes.com/	washingtontimes.com	http://mediabiasfactcheck.com/washington-times/	high	right
http://www.washingtonblade.com/	washingtonblade.com	http://mediabiasfactcheck.com/washington-blade/	high	left
https://leadstories.com/	leadstories.com	https://mediabiasfactcheck.com/lead-stories/	high	center
http://www.themilitant.com/	themilitant.com	http://mediabiasfactcheck.com/the-militant/	high	left
http://www.sciencedirect.com/	sciencedirect.com	http://mediabiasfactcheck.com/sciencedirect/	high	center
http://www.dcclothesline.com/	dcclothesline.com	http://mediabiasfactcheck.com/the-d-c-clothesline/	low	right
http://www.cato.org/regulation/	cato.org-regulation	http://mediabiasfactcheck.com/regulation-magazine/	mixed	right
http://other98.com/	other98.com	http://mediabiasfactcheck.com/the-other-98/	mixed	left
http://www.twincities.com/	twincities.com	https://mediabiasfactcheck.com/st-paul-pioneer-press/	high	left
https://techcrunch.com	techcrunch.com	https://mediabiasfactcheck.com/techcrunch/	high	left
http://www.dailypresser.com/	dailypresser.com	https://mediabiasfactcheck.com/daily-presser/	low	right
http://abriluno.com/	abriluno.com	http://mediabiasfactcheck.com/abril-uno/	low	center
https://home.nra.org/	home.nra.org	http://mediabiasfactcheck.com/national-rifle-association-nra/	mixed	right
http://democratherald.com	democratherald.com	https://mediabiasfactcheck.com/albany-democrat-herald/	high	center
https://www.thelondoneconomic.com	thelondoneconomic.com	https://mediabiasfactcheck.com/the-london-economic/	mixed	left
http://www.ips-dc.org	ips-dc.org	https://mediabiasfactcheck.com/institute-policy-studies/	high	left
https://extranewsfeed.com	extranewsfeed.com	https://mediabiasfactcheck.com/extranewsfeed/	mixed	left
http://economyincrisis.org/	economyincrisis.org	http://mediabiasfactcheck.com/economy-in-crisis/	mixed	left
http://oilprice.com/	oilprice.com	http://mediabiasfactcheck.com/oil-price/	high	right
http://christwire.org/	christwire.org	http://mediabiasfactcheck.com/christwire/	low	center
http://www.inquisitr.com/news/	inquisitr.com-news	http://mediabiasfactcheck.com/inquisitr/	mixed	left
http://auburnpub.com/	auburnpub.com	https://mediabiasfactcheck.com/the-auburn-citizen/	high	center
https://www.aei.org/	aei.org	http://mediabiasfactcheck.com/american-enterprise-institute/	mixed	right
http://magicvalley.com/	magicvalley.com	https://mediabiasfactcheck.com/times-news-idaho/	high	center
http://www.curvemag.com	curvemag.com	https://mediabiasfactcheck.com/curve-magazine/	high	left
https://www.memri.org/	memri.org	https://mediabiasfactcheck.com/middle-east-media-research-institute-memri/	low	right
https://deadspin.com/	deadspin.com	https://mediabiasfactcheck.com/deadspin/	high	left
http://www.dailysquib.co.uk/	dailysquib.co.uk	https://mediabiasfactcheck.com/the-daily-squib/	low	center
https://www.japantoday.com/	japantoday.com	http://mediabiasfactcheck.com/japan-today/	high	right
http://journalstar.com/	journalstar.com	https://mediabiasfactcheck.com/lincoln-journal-star/	high	center
https://uawire.org/	uawire.org	https://mediabiasfactcheck.com/uawire/	mixed	left
http://www.eastbaytimes.com/	eastbaytimes.com	http://mediabiasfactcheck.com/east-bay-times/	high	left
http://rightweb.irc-online.org	rightweb.irc-online.org	https://mediabiasfactcheck.com/right-web/	high	left
http://www.democratichub.com/	democratichub.com	http://mediabiasfactcheck.com/the-democratic-hub/	mixed	left
https://americanbridgepac.org/	americanbridgepac.org	http://mediabiasfactcheck.com/american-bridge-21st-century/	mixed	left
http://www.theoslotimes.com/	theoslotimes.com	http://mediabiasfactcheck.com/the-oslo-times/	high	left
http://www.who.int/en/	who.int-en	http://mediabiasfactcheck.com/world-health-organization-who/	high	center
http://therealnews.com/t2/	therealnews.com-t2	http://mediabiasfactcheck.com/real-news-network/	high	left
http://cowgernation.com/	cowgernation.com	https://mediabiasfactcheck.com/cowger-nation/	mixed	right
https://conservativedailypost.com/	conservativedailypost.com	http://mediabiasfactcheck.com/conservative-daily-post/	low	right
https://airwars.org/	airwars.org	https://mediabiasfactcheck.com/airwars/	high	center
http://conservativefighters.com/	conservativefighters.com	http://mediabiasfactcheck.com/conservative-fighters/	low	right
http://bigthink.com/	bigthink.com	http://mediabiasfactcheck.com/big-think/	high	center
http://readersupportednews.org	readersupportednews.org	https://mediabiasfactcheck.com/reader-supported-news-rsn/	mixed	left
http://politicslive.net/	politicslive.net	https://mediabiasfactcheck.com/politics-live/	low	right
http://www.pacificresearch.org/home/	pacificresearch.org-home	http://mediabiasfactcheck.com/pacific-research-institute/	high	right
http://patriotupdate.com/	patriotupdate.com	http://mediabiasfactcheck.com/patriot-update/	low	right
http://thesciencepost.com/	thesciencepost.com	https://mediabiasfactcheck.com/the-science-post/	low	center
https://www.aclu.org/	aclu.org	http://mediabiasfactcheck.com/american-civil-liberties-union-aclu/	high	left
https://sandiegofreepress.org/	sandiegofreepress.org	https://mediabiasfactcheck.com/san-diego-free-press/	high	left
http://freedomcrossroads.com/	freedomcrossroads.com	https://mediabiasfactcheck.com/freedom-crossroads/	mixed	right
http://carepublican.com	carepublican.com	https://mediabiasfactcheck.com/the-california-republican/	high	right
